employee_id,employee_age,employee_gender,department,job_role,monthly_income,years_at_company,years_in_current_role,actual_conversion,predicted_conversion
1562,19.0,0.0,4.0,1.0,119107,11.0,6.0,1,1
2778,39.0,0.0,4.0,1.0,130442,15.0,5.0,1,1
7403,21.0,0.0,3.0,2.0,74911,13.0,8.0,0,0
1419,55.0,1.0,2.0,2.0,69667,3.0,5.0,0,0
10859,63.0,0.0,1.0,0.0,76532,13.0,7.0,0,0
48,,,,,41395,,,0,0
6074,45.0,0.0,3.0,3.0,49997,6.0,1.0,0,0
566,,,,,31151,,,0,0
15398,36.0,1.0,2.0,0.0,39067,1.0,9.0,0,0
1822,35.0,1.0,0.0,0.0,41345,5.0,8.0,0,0
5585,41.0,1.0,3.0,0.0,141542,8.0,8.0,1,1
12756,51.0,1.0,1.0,3.0,138238,16.0,4.0,1,1
17096,39.0,1.0,0.0,2.0,124820,17.0,10.0,1,1
13812,31.0,1.0,0.0,1.0,112913,4.0,10.0,1,1
14541,28.0,0.0,0.0,2.0,50638,9.0,7.0,0,0
15555,44.0,1.0,4.0,2.0,143590,6.0,1.0,1,1
8208,59.0,0.0,2.0,0.0,99877,19.0,9.0,1,1
18954,24.0,0.0,4.0,2.0,127318,3.0,8.0,1,1
128,,,,,42667,,,0,0
15682,30.0,1.0,1.0,2.0,141582,20.0,8.0,1,1
13652,35.0,1.0,1.0,2.0,35242,13.0,9.0,0,0
15105,61.0,1.0,2.0,1.0,90840,4.0,1.0,1,1
7356,50.0,1.0,0.0,0.0,33749,20.0,7.0,0,0
990,,,,,51950,,,0,0
4987,24.0,0.0,4.0,3.0,41909,12.0,8.0,0,0
16511,61.0,0.0,4.0,2.0,36554,15.0,5.0,0,0
2670,53.0,0.0,2.0,1.0,94966,5.0,2.0,1,1
15624,57.0,0.0,2.0,2.0,65362,12.0,4.0,0,0
4245,35.0,1.0,4.0,0.0,52191,5.0,7.0,0,0
15183,38.0,0.0,1.0,0.0,59874,3.0,8.0,0,0
8234,18.0,1.0,2.0,1.0,139899,8.0,4.0,1,1
5187,32.0,1.0,1.0,0.0,49150,20.0,3.0,0,0
10816,62.0,0.0,3.0,3.0,145632,17.0,4.0,1,1
12989,19.0,0.0,0.0,2.0,109199,20.0,6.0,1,1
11337,49.0,1.0,2.0,2.0,106632,4.0,10.0,1,1
17618,34.0,0.0,1.0,3.0,46448,9.0,9.0,0,0
15094,54.0,1.0,3.0,2.0,103687,18.0,1.0,1,1
3999,32.0,0.0,4.0,1.0,145112,16.0,3.0,1,1
14583,62.0,1.0,4.0,1.0,135683,1.0,2.0,1,1
1649,45.0,1.0,1.0,1.0,117956,17.0,3.0,1,1
18494,35.0,1.0,0.0,0.0,50558,10.0,6.0,0,0
4013,40.0,0.0,0.0,1.0,54265,16.0,7.0,0,0
16265,54.0,0.0,2.0,3.0,56820,14.0,8.0,0,0
14639,49.0,1.0,0.0,0.0,110084,19.0,9.0,1,1
15106,28.0,0.0,0.0,0.0,79064,17.0,10.0,0,0
3074,52.0,1.0,3.0,3.0,41872,15.0,1.0,0,0
9521,35.0,0.0,3.0,2.0,118742,13.0,9.0,1,1
17020,43.0,1.0,1.0,2.0,42570,4.0,1.0,0,0
8665,42.0,1.0,0.0,1.0,53835,7.0,6.0,0,0
11360,21.0,1.0,1.0,0.0,144338,2.0,10.0,1,1
9847,34.0,0.0,1.0,3.0,72908,14.0,4.0,0,0
18485,23.0,1.0,4.0,1.0,145246,1.0,7.0,1,1
2902,29.0,0.0,2.0,3.0,133494,6.0,2.0,1,1
15975,21.0,1.0,4.0,0.0,145595,19.0,10.0,1,1
15952,32.0,0.0,3.0,2.0,109013,1.0,8.0,1,1
3149,45.0,0.0,2.0,3.0,129854,13.0,7.0,1,1
16001,41.0,0.0,1.0,3.0,45933,1.0,9.0,0,0
12689,47.0,0.0,0.0,0.0,49972,3.0,10.0,0,0
6308,30.0,1.0,2.0,1.0,127791,6.0,7.0,1,1
10605,52.0,0.0,2.0,0.0,53526,10.0,3.0,0,0
3039,30.0,1.0,1.0,1.0,124474,2.0,3.0,1,1
15494,23.0,0.0,1.0,3.0,46499,3.0,10.0,0,0
2061,26.0,0.0,3.0,0.0,115957,8.0,3.0,1,1
2456,62.0,1.0,2.0,2.0,56959,6.0,2.0,0,0
1998,31.0,1.0,4.0,2.0,102751,15.0,9.0,1,1
14988,62.0,1.0,0.0,2.0,68204,8.0,5.0,0,0
5491,59.0,1.0,2.0,1.0,46200,15.0,7.0,0,0
4904,18.0,1.0,1.0,2.0,84132,13.0,6.0,0,0
19918,54.0,0.0,0.0,2.0,114716,17.0,8.0,0,1
17642,27.0,1.0,4.0,1.0,118748,17.0,7.0,1,1
13122,42.0,0.0,2.0,3.0,138155,20.0,3.0,1,1
18363,27.0,0.0,1.0,3.0,114861,11.0,10.0,1,1
12485,32.0,0.0,3.0,0.0,144561,16.0,9.0,0,1
1766,46.0,0.0,2.0,3.0,143812,6.0,7.0,1,1
14699,48.0,1.0,3.0,0.0,142106,1.0,5.0,1,1
15598,19.0,0.0,3.0,3.0,40266,13.0,10.0,0,0
19790,54.0,0.0,4.0,3.0,134418,3.0,5.0,1,1
11136,25.0,1.0,3.0,3.0,63799,1.0,3.0,0,0
5219,64.0,0.0,2.0,3.0,56537,10.0,9.0,0,0
10592,33.0,1.0,3.0,0.0,50542,15.0,5.0,0,0
11970,58.0,0.0,2.0,3.0,43895,11.0,6.0,0,0
17015,36.0,1.0,2.0,2.0,65400,8.0,9.0,0,0
2189,18.0,0.0,0.0,3.0,74570,7.0,4.0,0,0
15797,41.0,1.0,2.0,0.0,117277,19.0,10.0,1,1
10244,33.0,0.0,4.0,1.0,95585,15.0,2.0,1,1
11021,42.0,0.0,0.0,2.0,146470,15.0,9.0,1,1
3971,43.0,0.0,3.0,0.0,80940,8.0,8.0,0,0
2394,24.0,1.0,2.0,0.0,109149,8.0,8.0,1,1
12836,33.0,1.0,0.0,2.0,138163,9.0,1.0,1,1
16237,22.0,0.0,2.0,0.0,96674,9.0,5.0,1,1
1363,65.0,0.0,0.0,2.0,41303,1.0,9.0,0,0
19884,32.0,1.0,3.0,3.0,108931,1.0,9.0,1,1
7816,53.0,1.0,0.0,1.0,41570,2.0,7.0,0,0
13950,63.0,0.0,3.0,3.0,134989,2.0,1.0,1,1
7709,22.0,1.0,3.0,3.0,129246,16.0,6.0,1,1
1978,61.0,0.0,1.0,1.0,111471,4.0,3.0,1,1
3383,49.0,1.0,1.0,3.0,94029,10.0,8.0,1,1
7089,61.0,1.0,0.0,3.0,88220,15.0,1.0,0,0
19828,20.0,0.0,1.0,3.0,57258,15.0,5.0,0,0
1275,30.0,1.0,2.0,2.0,135293,11.0,9.0,1,1
13464,40.0,1.0,3.0,0.0,112800,6.0,1.0,1,1
13355,64.0,0.0,1.0,3.0,101948,3.0,4.0,0,1
15848,37.0,1.0,0.0,3.0,93366,8.0,7.0,1,1
1427,48.0,1.0,2.0,3.0,106326,10.0,7.0,1,1
11333,33.0,0.0,1.0,3.0,44707,20.0,3.0,0,0
9255,18.0,0.0,1.0,2.0,40493,9.0,7.0,0,0
19083,59.0,0.0,4.0,2.0,33448,2.0,4.0,0,0
8028,35.0,1.0,4.0,1.0,121564,14.0,7.0,1,1
8832,18.0,0.0,0.0,0.0,137530,12.0,4.0,1,1
12521,62.0,1.0,0.0,0.0,49570,19.0,3.0,0,0
287,,,,,64699,,,0,0
6957,29.0,0.0,2.0,1.0,105887,5.0,7.0,1,1
5508,25.0,1.0,3.0,3.0,53621,6.0,1.0,0,0
19153,40.0,0.0,4.0,0.0,104238,8.0,9.0,1,1
19681,28.0,1.0,4.0,3.0,129253,20.0,4.0,1,1
2626,43.0,1.0,4.0,3.0,95839,1.0,5.0,1,1
14905,54.0,1.0,4.0,0.0,37045,11.0,10.0,0,0
7071,22.0,1.0,3.0,0.0,144528,11.0,9.0,1,1
9253,44.0,0.0,0.0,1.0,137370,6.0,6.0,1,1
1582,31.0,0.0,1.0,1.0,78771,12.0,7.0,0,0
14295,28.0,1.0,2.0,1.0,96334,4.0,7.0,1,1
1183,35.0,1.0,4.0,3.0,138100,13.0,9.0,0,1
11332,64.0,0.0,1.0,1.0,127606,13.0,7.0,1,1
13049,37.0,1.0,0.0,1.0,142144,4.0,7.0,1,1
19523,36.0,0.0,0.0,1.0,126191,8.0,4.0,1,1
1137,18.0,0.0,3.0,3.0,141318,9.0,7.0,1,1
19386,21.0,1.0,1.0,1.0,82772,16.0,5.0,0,0
5324,57.0,0.0,0.0,1.0,123527,16.0,2.0,1,1
8529,21.0,0.0,3.0,1.0,47797,3.0,10.0,0,0
7341,25.0,0.0,1.0,2.0,143780,9.0,6.0,1,1
14569,62.0,0.0,3.0,0.0,93000,19.0,4.0,1,1
14160,41.0,0.0,0.0,3.0,102578,10.0,5.0,1,1
11306,52.0,1.0,3.0,2.0,50992,13.0,6.0,0,0
10675,26.0,1.0,4.0,1.0,45333,4.0,1.0,0,0
19510,21.0,0.0,4.0,2.0,83271,13.0,5.0,0,0
14417,21.0,0.0,4.0,3.0,48800,11.0,10.0,0,0
8312,35.0,1.0,4.0,1.0,139165,11.0,2.0,1,1
9172,36.0,1.0,4.0,3.0,79295,7.0,3.0,0,0
13531,52.0,0.0,2.0,3.0,39678,19.0,7.0,0,0
10199,30.0,1.0,3.0,0.0,94923,2.0,2.0,1,1
15074,21.0,1.0,3.0,1.0,113030,15.0,7.0,1,1
12668,39.0,1.0,1.0,3.0,36792,11.0,9.0,0,0
9876,61.0,0.0,3.0,3.0,96215,5.0,7.0,1,1
4309,51.0,0.0,1.0,3.0,67438,2.0,6.0,1,0
12427,23.0,0.0,3.0,3.0,127597,15.0,2.0,0,1
10165,19.0,1.0,1.0,0.0,76506,14.0,8.0,0,0
1827,18.0,1.0,3.0,3.0,88054,5.0,1.0,0,0
15112,42.0,1.0,2.0,2.0,101839,9.0,6.0,1,1
7108,38.0,1.0,3.0,1.0,70318,5.0,5.0,0,0
19756,25.0,0.0,4.0,3.0,135712,11.0,5.0,1,1
436,,,,,93209,,,1,1
15422,32.0,1.0,4.0,0.0,97510,19.0,1.0,1,1
157,,,,,82993,,,0,0
813,,,,,87855,,,0,0
18659,25.0,1.0,3.0,1.0,86489,20.0,3.0,0,0
1855,56.0,0.0,0.0,3.0,113442,3.0,1.0,1,1
3503,28.0,1.0,2.0,1.0,36644,10.0,9.0,0,0
7504,57.0,1.0,1.0,3.0,57237,16.0,9.0,0,0
606,,,,,125982,,,1,1
15448,23.0,1.0,3.0,2.0,126490,7.0,4.0,1,1
8250,22.0,0.0,3.0,0.0,75202,8.0,10.0,1,0
13615,44.0,0.0,0.0,1.0,114259,6.0,1.0,1,1
2360,32.0,0.0,4.0,3.0,56016,2.0,3.0,0,0
6816,65.0,1.0,1.0,2.0,106778,20.0,4.0,1,1
9011,37.0,1.0,0.0,1.0,103592,6.0,5.0,1,1
252,,,,,115617,,,1,1
12727,55.0,0.0,0.0,2.0,66143,17.0,1.0,0,0
5064,23.0,1.0,4.0,1.0,96653,10.0,2.0,1,1
2184,34.0,0.0,1.0,2.0,142719,9.0,1.0,1,1
6187,31.0,0.0,4.0,3.0,142315,5.0,6.0,1,1
18418,46.0,0.0,1.0,2.0,57379,12.0,1.0,0,0
16558,30.0,0.0,4.0,3.0,129174,17.0,5.0,1,1
5519,40.0,1.0,0.0,1.0,56050,12.0,1.0,0,0
19031,50.0,1.0,2.0,1.0,89415,9.0,3.0,0,0
14524,30.0,1.0,2.0,2.0,138573,18.0,9.0,1,1
19759,35.0,1.0,0.0,3.0,98079,16.0,3.0,1,1
18330,26.0,1.0,0.0,2.0,38077,1.0,8.0,0,0
13308,23.0,1.0,1.0,1.0,87912,17.0,6.0,0,0
7239,18.0,0.0,1.0,2.0,31882,16.0,3.0,0,0
550,,,,,141722,,,1,1
14572,36.0,1.0,4.0,1.0,100468,10.0,9.0,1,1
2399,28.0,0.0,2.0,1.0,82580,2.0,9.0,0,0
10884,18.0,0.0,1.0,3.0,47398,20.0,9.0,0,0
10486,42.0,0.0,0.0,0.0,142256,13.0,6.0,1,1
13871,28.0,1.0,1.0,1.0,57658,13.0,8.0,0,0
7262,24.0,0.0,3.0,0.0,61423,9.0,1.0,0,0
7015,49.0,0.0,4.0,2.0,105140,11.0,8.0,1,1
15909,60.0,0.0,0.0,1.0,45702,17.0,5.0,0,0
13162,27.0,0.0,1.0,0.0,126579,7.0,5.0,1,1
17579,56.0,0.0,3.0,1.0,55969,15.0,5.0,0,0
19311,38.0,1.0,3.0,0.0,77964,11.0,2.0,0,0
6876,43.0,1.0,3.0,0.0,61509,5.0,5.0,1,0
10978,30.0,1.0,2.0,1.0,125252,16.0,3.0,1,1
17417,24.0,0.0,3.0,2.0,65893,17.0,8.0,0,0
580,,,,,86557,,,0,0
4219,34.0,0.0,0.0,1.0,74200,5.0,7.0,0,0
13105,65.0,0.0,0.0,3.0,87451,7.0,10.0,0,0
8843,48.0,0.0,2.0,1.0,149535,15.0,2.0,1,1
8546,19.0,1.0,4.0,2.0,140196,16.0,1.0,1,1
3685,28.0,1.0,4.0,3.0,48323,15.0,8.0,0,0
7350,24.0,0.0,0.0,1.0,113794,20.0,7.0,1,1
6705,35.0,1.0,3.0,2.0,123064,13.0,7.0,1,1
11872,39.0,0.0,4.0,0.0,102179,19.0,7.0,1,1
19090,57.0,0.0,2.0,1.0,58583,18.0,2.0,0,0
13578,65.0,1.0,1.0,0.0,42599,13.0,8.0,0,0
9761,18.0,0.0,3.0,2.0,108463,12.0,6.0,1,1
6140,57.0,0.0,1.0,3.0,52589,1.0,10.0,0,0
8166,38.0,1.0,2.0,1.0,81414,15.0,8.0,0,0
6674,52.0,1.0,2.0,1.0,142083,12.0,3.0,1,1
1544,20.0,0.0,1.0,1.0,105521,16.0,6.0,1,1
5319,49.0,1.0,3.0,1.0,75476,16.0,5.0,0,0
1335,24.0,0.0,0.0,2.0,46985,18.0,9.0,0,0
12235,49.0,1.0,0.0,0.0,79574,3.0,4.0,0,0
14165,46.0,0.0,3.0,2.0,141194,1.0,4.0,0,1
3504,36.0,0.0,2.0,0.0,123060,5.0,2.0,1,1
12061,24.0,0.0,1.0,0.0,31103,17.0,6.0,0,0
14020,23.0,0.0,0.0,1.0,101940,6.0,8.0,1,1
12455,47.0,0.0,4.0,0.0,124050,13.0,1.0,1,1
4360,26.0,1.0,4.0,0.0,121704,17.0,9.0,1,1
16475,21.0,1.0,1.0,3.0,87208,11.0,4.0,0,0
18070,21.0,0.0,0.0,3.0,101714,4.0,1.0,1,1
10125,29.0,1.0,0.0,2.0,143013,20.0,10.0,1,1
12347,62.0,0.0,3.0,0.0,131552,5.0,4.0,1,1
16744,40.0,0.0,2.0,3.0,89005,14.0,9.0,0,0
3117,39.0,1.0,0.0,3.0,36407,16.0,4.0,0,0
2385,65.0,0.0,2.0,2.0,125082,9.0,4.0,1,1
4281,47.0,0.0,2.0,0.0,135849,15.0,10.0,1,1
7443,48.0,1.0,1.0,2.0,97614,13.0,10.0,1,1
9642,47.0,0.0,0.0,0.0,77632,15.0,4.0,0,0
506,,,,,43404,,,0,0
10654,34.0,1.0,3.0,1.0,96345,16.0,2.0,1,1
3481,37.0,1.0,0.0,0.0,149655,11.0,3.0,1,1
9564,55.0,1.0,3.0,1.0,70564,1.0,9.0,0,0
7492,24.0,1.0,4.0,0.0,78804,20.0,5.0,0,0
18743,42.0,1.0,1.0,0.0,125730,12.0,10.0,1,1
13022,32.0,0.0,1.0,0.0,139635,9.0,10.0,1,1
14199,37.0,1.0,4.0,2.0,129645,19.0,6.0,1,1
12614,39.0,0.0,3.0,3.0,100028,10.0,10.0,1,1
13780,57.0,0.0,2.0,0.0,64264,6.0,6.0,0,0
19859,33.0,1.0,1.0,3.0,119617,6.0,2.0,1,1
17236,28.0,1.0,0.0,0.0,39760,7.0,2.0,0,0
14851,59.0,1.0,1.0,3.0,58691,18.0,9.0,0,0
5789,25.0,1.0,0.0,1.0,55501,18.0,3.0,0,0
9561,54.0,0.0,3.0,1.0,57676,1.0,3.0,0,0
15737,28.0,1.0,2.0,0.0,78543,2.0,6.0,0,0
13600,30.0,1.0,3.0,3.0,44261,14.0,4.0,0,0
10333,30.0,0.0,2.0,1.0,100310,16.0,3.0,1,1
16161,61.0,0.0,3.0,3.0,139734,3.0,10.0,1,1
12550,26.0,1.0,4.0,2.0,121495,20.0,2.0,1,1
2924,30.0,0.0,1.0,1.0,35250,15.0,8.0,0,0
14432,20.0,0.0,2.0,1.0,99110,4.0,6.0,1,1
16865,43.0,0.0,2.0,1.0,40957,16.0,2.0,0,0
7947,23.0,1.0,4.0,2.0,47858,8.0,8.0,0,0
7105,24.0,1.0,1.0,1.0,118636,5.0,7.0,1,1
14877,52.0,1.0,0.0,1.0,148067,6.0,2.0,1,1
19395,20.0,1.0,3.0,1.0,68863,4.0,10.0,0,0
1061,29.0,1.0,1.0,3.0,85124,13.0,10.0,0,0
9175,45.0,1.0,1.0,2.0,42666,9.0,6.0,0,0
14510,22.0,0.0,4.0,1.0,74513,19.0,6.0,0,0
862,,,,,141277,,,1,1
15738,62.0,0.0,4.0,3.0,35914,3.0,8.0,0,0
19474,42.0,1.0,1.0,1.0,77941,7.0,4.0,0,0
18398,21.0,1.0,0.0,1.0,36863,10.0,7.0,1,0
17250,61.0,1.0,2.0,0.0,87733,17.0,8.0,0,0
487,,,,,80994,,,0,0
10649,36.0,0.0,4.0,3.0,145159,20.0,7.0,1,1
2677,46.0,1.0,1.0,3.0,47773,14.0,3.0,0,0
70,,,,,65921,,,0,0
8163,62.0,1.0,4.0,2.0,93724,17.0,2.0,1,1
12509,18.0,0.0,2.0,3.0,60721,20.0,10.0,0,0
10602,24.0,1.0,4.0,1.0,132512,6.0,5.0,0,1
2653,41.0,1.0,3.0,1.0,90577,6.0,9.0,0,1
7241,55.0,0.0,1.0,2.0,77366,12.0,7.0,0,0
14438,45.0,1.0,4.0,2.0,86175,19.0,3.0,0,0
14710,56.0,0.0,4.0,0.0,43834,10.0,8.0,0,0
5621,53.0,0.0,2.0,2.0,129576,15.0,1.0,1,1
16199,29.0,0.0,2.0,0.0,51687,13.0,9.0,0,0
9151,18.0,1.0,2.0,3.0,128828,14.0,2.0,1,1
3337,52.0,1.0,1.0,0.0,79146,12.0,2.0,0,0
12454,38.0,1.0,0.0,1.0,127649,1.0,10.0,1,1
17066,29.0,1.0,3.0,2.0,56927,1.0,7.0,0,0
1238,48.0,1.0,1.0,3.0,109580,8.0,6.0,1,1
1146,25.0,1.0,2.0,0.0,34622,11.0,3.0,0,0
9264,49.0,0.0,0.0,3.0,105058,5.0,8.0,1,1
3237,55.0,1.0,1.0,2.0,37100,3.0,7.0,0,0
3865,22.0,1.0,0.0,1.0,38439,7.0,6.0,0,0
17392,48.0,0.0,1.0,3.0,143712,20.0,1.0,1,1
9046,63.0,0.0,1.0,0.0,68763,3.0,3.0,0,0
7181,35.0,0.0,4.0,2.0,115167,5.0,2.0,1,1
13194,45.0,0.0,2.0,1.0,89057,18.0,1.0,0,0
19145,20.0,1.0,2.0,0.0,57598,11.0,6.0,0,0
9946,22.0,1.0,4.0,3.0,106103,11.0,2.0,1,1
9448,48.0,1.0,0.0,2.0,81029,3.0,4.0,0,0
14476,39.0,0.0,3.0,2.0,50715,3.0,8.0,0,0
5123,55.0,0.0,0.0,2.0,141087,14.0,8.0,1,1
9212,33.0,0.0,1.0,2.0,73966,4.0,9.0,0,0
12382,46.0,1.0,2.0,3.0,141625,18.0,3.0,1,1
14763,42.0,0.0,4.0,3.0,144833,16.0,3.0,1,1
12863,43.0,1.0,3.0,1.0,137117,7.0,4.0,1,1
10761,21.0,1.0,2.0,2.0,37857,12.0,5.0,0,0
13946,35.0,1.0,2.0,3.0,70598,16.0,5.0,0,0
5106,39.0,1.0,1.0,1.0,33643,14.0,10.0,0,0
6700,33.0,0.0,0.0,3.0,113425,14.0,6.0,1,1
928,,,,,86179,,,0,0
11775,20.0,0.0,4.0,2.0,147492,2.0,6.0,1,1
10018,30.0,0.0,0.0,2.0,143101,12.0,8.0,1,1
10320,63.0,1.0,0.0,2.0,107604,13.0,2.0,1,1
17773,56.0,0.0,2.0,2.0,51510,6.0,10.0,0,0
18196,60.0,1.0,0.0,0.0,94559,3.0,3.0,1,1
5751,26.0,1.0,3.0,3.0,79832,2.0,8.0,0,0
14458,56.0,1.0,0.0,1.0,45523,2.0,9.0,0,0
6774,65.0,1.0,1.0,0.0,65945,14.0,8.0,0,0
15300,58.0,1.0,2.0,1.0,36278,1.0,10.0,0,0
10705,41.0,0.0,4.0,3.0,83804,4.0,10.0,0,0
979,,,,,62202,,,0,0
15235,61.0,0.0,0.0,0.0,128344,6.0,6.0,1,1
6847,52.0,1.0,4.0,2.0,36512,20.0,9.0,0,0
11486,62.0,1.0,0.0,1.0,141965,8.0,6.0,1,1
1317,39.0,0.0,3.0,1.0,147249,1.0,7.0,1,1
780,,,,,104461,,,1,1
19728,56.0,1.0,0.0,2.0,124267,5.0,4.0,1,1
9239,20.0,1.0,2.0,0.0,69753,9.0,4.0,0,0
4435,28.0,0.0,3.0,2.0,130241,7.0,3.0,1,1
6296,48.0,0.0,4.0,0.0,82114,9.0,9.0,0,0
11260,54.0,1.0,2.0,3.0,107029,1.0,8.0,1,1
12503,31.0,0.0,1.0,3.0,112270,18.0,10.0,1,1
6485,29.0,1.0,3.0,1.0,89288,8.0,10.0,0,0
12555,42.0,1.0,4.0,0.0,127009,19.0,3.0,1,1
15586,29.0,1.0,3.0,0.0,108947,12.0,5.0,1,1
3666,62.0,0.0,0.0,0.0,96708,17.0,7.0,1,1
9730,59.0,0.0,1.0,0.0,109381,5.0,1.0,1,1
4805,25.0,0.0,1.0,3.0,84041,3.0,1.0,0,0
5500,21.0,0.0,3.0,1.0,127563,20.0,10.0,1,1
13064,20.0,1.0,2.0,2.0,101575,10.0,2.0,1,1
6555,25.0,1.0,4.0,1.0,43901,17.0,6.0,0,0
1588,36.0,0.0,2.0,3.0,142727,9.0,2.0,1,1
1548,59.0,0.0,3.0,0.0,32483,7.0,5.0,0,0
19936,19.0,0.0,0.0,0.0,133910,16.0,7.0,1,1
17421,59.0,1.0,4.0,2.0,98812,11.0,10.0,1,1
11230,38.0,1.0,4.0,2.0,112316,3.0,6.0,1,1
14081,53.0,0.0,2.0,0.0,37033,12.0,5.0,0,0
11960,28.0,1.0,1.0,1.0,74646,13.0,5.0,0,0
10791,34.0,1.0,3.0,3.0,112598,3.0,10.0,1,1
9353,27.0,1.0,3.0,0.0,140461,5.0,10.0,1,1
7480,50.0,0.0,0.0,1.0,120634,3.0,10.0,1,1
3269,52.0,0.0,4.0,0.0,100068,20.0,2.0,1,1
14380,59.0,0.0,3.0,2.0,63002,18.0,2.0,0,0
6056,34.0,1.0,0.0,0.0,144073,4.0,7.0,1,1
19639,40.0,0.0,4.0,3.0,84801,11.0,4.0,0,0
6675,55.0,0.0,3.0,2.0,102308,19.0,1.0,1,1
13084,25.0,0.0,4.0,1.0,99410,1.0,5.0,1,1
14320,31.0,0.0,1.0,3.0,34834,12.0,2.0,0,0
15631,28.0,1.0,1.0,3.0,110984,14.0,1.0,1,1
13046,40.0,0.0,4.0,2.0,52746,7.0,5.0,0,0
7072,48.0,1.0,1.0,0.0,146973,12.0,8.0,1,1
12980,25.0,0.0,0.0,0.0,70233,17.0,9.0,0,0
5504,25.0,0.0,0.0,1.0,49553,4.0,10.0,0,0
18678,46.0,0.0,2.0,3.0,111982,13.0,9.0,0,1
18999,63.0,0.0,3.0,1.0,95196,7.0,10.0,1,1
2744,48.0,1.0,0.0,3.0,99968,14.0,1.0,1,1
6984,19.0,0.0,2.0,0.0,147510,1.0,10.0,1,1
11104,18.0,1.0,4.0,3.0,37911,19.0,4.0,0,0
14764,21.0,1.0,0.0,3.0,37508,18.0,8.0,0,0
18483,53.0,0.0,3.0,2.0,78930,6.0,1.0,0,0
8042,18.0,0.0,2.0,0.0,56300,15.0,4.0,0,0
10562,58.0,1.0,4.0,2.0,50105,16.0,10.0,0,0
6694,59.0,0.0,0.0,0.0,43410,20.0,2.0,1,0
9230,32.0,1.0,4.0,1.0,38522,12.0,9.0,0,0
382,,,,,68468,,,0,0
12245,39.0,1.0,1.0,2.0,78826,16.0,5.0,0,0
18644,19.0,1.0,4.0,0.0,112517,20.0,1.0,1,1
10209,58.0,1.0,4.0,2.0,67202,8.0,1.0,0,0
2298,36.0,1.0,0.0,1.0,56144,1.0,7.0,0,0
11662,48.0,0.0,2.0,1.0,47128,14.0,2.0,0,0
7592,21.0,1.0,3.0,1.0,140477,10.0,7.0,1,1
17221,19.0,1.0,0.0,0.0,142176,19.0,5.0,1,1
9197,21.0,0.0,2.0,0.0,140094,7.0,8.0,1,1
19733,25.0,0.0,4.0,0.0,33903,17.0,1.0,0,0
11605,49.0,0.0,0.0,2.0,86573,15.0,9.0,0,0
11183,20.0,1.0,4.0,0.0,147370,8.0,1.0,1,1
1471,36.0,0.0,0.0,0.0,106590,17.0,5.0,1,1
5167,57.0,0.0,2.0,3.0,53817,15.0,8.0,0,0
17455,47.0,1.0,0.0,1.0,136684,10.0,7.0,1,1
6457,30.0,1.0,4.0,1.0,146837,10.0,4.0,1,1
3640,24.0,1.0,1.0,1.0,130319,10.0,7.0,1,1
19600,59.0,1.0,1.0,2.0,123060,15.0,9.0,1,1
10724,52.0,0.0,3.0,0.0,51253,8.0,8.0,0,0
16525,27.0,1.0,4.0,1.0,100154,19.0,1.0,1,1
8327,19.0,0.0,0.0,2.0,39874,6.0,4.0,0,0
3495,55.0,1.0,1.0,0.0,66061,8.0,1.0,0,0
14924,41.0,0.0,4.0,3.0,59363,2.0,1.0,0,0
10770,48.0,1.0,2.0,3.0,117905,14.0,9.0,1,1
14113,57.0,0.0,4.0,0.0,140291,17.0,5.0,1,1
17174,49.0,0.0,1.0,1.0,51997,11.0,8.0,0,0
11283,53.0,1.0,3.0,1.0,88383,3.0,4.0,0,0
10288,40.0,0.0,1.0,1.0,41438,3.0,2.0,0,0
9263,18.0,1.0,0.0,0.0,48668,19.0,3.0,0,0
1374,32.0,0.0,0.0,2.0,110911,7.0,2.0,1,1
7900,47.0,0.0,0.0,3.0,142158,2.0,1.0,1,1
4414,47.0,1.0,4.0,0.0,83162,10.0,8.0,0,0
99,,,,,53248,,,0,0
19730,22.0,0.0,1.0,3.0,142074,8.0,9.0,1,1
12891,27.0,1.0,2.0,2.0,51515,19.0,3.0,0,0
262,,,,,68624,,,0,0
19230,30.0,1.0,2.0,1.0,35701,13.0,8.0,0,0
11633,35.0,1.0,2.0,2.0,51499,2.0,1.0,0,0
611,,,,,73920,,,0,0
17552,23.0,1.0,2.0,2.0,93866,5.0,10.0,1,1
8404,52.0,1.0,3.0,2.0,55792,9.0,8.0,0,0
833,,,,,116189,,,1,1
10430,34.0,1.0,3.0,2.0,122865,13.0,9.0,1,1
996,,,,,66188,,,0,0
9269,64.0,0.0,4.0,0.0,102535,9.0,4.0,1,1
549,,,,,47020,,,0,0
8120,40.0,1.0,0.0,3.0,73241,7.0,6.0,0,0
18950,36.0,0.0,4.0,0.0,123927,18.0,8.0,1,1
17921,26.0,0.0,4.0,3.0,119849,14.0,10.0,1,1
5254,61.0,1.0,2.0,1.0,112535,9.0,1.0,1,1
14064,44.0,0.0,4.0,2.0,124787,1.0,8.0,1,1
9954,53.0,1.0,1.0,2.0,72983,17.0,8.0,0,0
17002,46.0,0.0,2.0,1.0,60789,8.0,6.0,0,0
13565,31.0,1.0,1.0,0.0,138779,11.0,1.0,1,1
17755,21.0,0.0,2.0,3.0,94332,13.0,7.0,1,1
5671,25.0,1.0,1.0,1.0,40452,18.0,4.0,0,0
